ResponseId,showingauthor,genrepick,mx_slotnum,mx_title,textsrc_Mx,textsrc_Mx_byhuman,prevwatchedbin_Mx,rank5_Mx,rankNunseen_Mx,time_page_submit_mx,acc_lik_Mx,acc_text_Mx,inf_lik_Mx,inf_text_Mx,per_lik_Mx,per_text_Mx,int_lik_Mx,int_text_Mx,Mx_moreauthor
R_Xpwvp44A68jtMch,True,Titanic,S2,Legend No. 17,A0,False,True,4,,299.57,5.0,I like sports movies. So i like it,5,It contains sports content,5,It displays sports well,5,I love sports movies and it contains that,True
R_Xpwvp44A68jtMch,True,Titanic,S3,Always,A0,False,False,5,1.0,116.787,,,4,It does not contain full story,4,Love is the only topic,4,If there is apart from love it would be good enough,True
R_Xpwvp44A68jtMch,True,Titanic,S4,Far and Away,A0,False,False,3,0.0,84.553,,,5,It contains all aspects i want to see,5,Because it contains all content,5,It contains all aspects,True
R_Xpwvp44A68jtMch,True,Titanic,S5,Love Story,A2,True,True,2,,134.323,5.0,Because i love novel type and romance,5,It contains novel type love story,5,It contains my aspects what i see on the movie,5,Love story is always interesting with novel,True
R_1lrRYFzeqEuzk1v,True,Jurassic Park,S1,The Poseidon Adventure,A3,True,True,5,,233.216,4.0,ACCURATE,4,IMFORMATIVE,4,PERSUASIVE,4,INTERESTING,True
R_1lrRYFzeqEuzk1v,True,Jurassic Park,S2,The Towering Inferno,A0,False,False,2,0.0,80.222,,,4,INFORMATIVE,5,PERSUASIVE,4,INTERESTING TO READ,True
R_1lrRYFzeqEuzk1v,True,Jurassic Park,S3,Jason and the Argonauts,A0,False,True,1,,496.646,5.0,ACCURATE,5,INFORMATIVE,4,PERSUASIVE,4,INTERESTED,False
R_1lrRYFzeqEuzk1v,True,Jurassic Park,S4,"20,000 Leagues Under the Sea",A5,True,False,4,1.0,350.914,,,4,INFORMATIVE,5,IT IS PERSUASIVE,5,ITS VERY INTERESTING TO READ,True
R_1lrRYFzeqEuzk1v,True,Jurassic Park,S5,The 7th Voyage of Sinbad,A0,False,False,3,0.5,31.976,,,4,INFORMATIVE,4,PERSUASIVE,4,INTRESTING,True
R_Z3Ou1g7VIa8L6cV,True,Toy Story,S1,Miniscule: Valley of the Lost Ants,A4,True,False,1,0.0,72.088,,,5,"It definitely describes the gist of hte film and the fact that there are no voices or actors, so we know what we are getting into when we go see it.",5,The author sounded enthusiastic and passionate about this film.,4,The film seems unusual which made it more interesting,True
R_Z3Ou1g7VIa8L6cV,True,Toy Story,S2,Winnie the Pooh,A0,False,False,2,0.25,38,,,5,It gives a good bit of detail about the movie and what it contains.,4,The review is written in a way that makes the film sound piotentially interesting and compelling.,3,It was interesting to hear about the plot details.,True
R_Z3Ou1g7VIa8L6cV,True,Toy Story,S3,The Brave Little Toaster,A0,False,True,3,,55.235,5.0,"The review gives an accurate assessment of hte movie, which I have seen.",5,It gives surprising detail about the movie and its characters.,5,The author clearly is enthusiastic about this movie and wants to persuade others to see it.,4,The author had passion about what he was writing about which made it more intersting.,True
R_Z3Ou1g7VIa8L6cV,True,Toy Story,S4,The Peanuts Movie,A4,True,False,4,0.75,47.967,,,5,It gives pretty good detail about the movie itself and what it is about and like.,3,I didn't feel overly persuaded to see the movie based on this.,3,It was a little interesting to hear about the Peanuts' author and his background.,False
R_Z3Ou1g7VIa8L6cV,True,Toy Story,S5,The Rescuers,A1,True,False,5,1.0,90.955,,,4,"It was giving pretty detailed information about the quality of the picture and what the overall feel of the movie was like, but we didn't hear anything about the plot.",3,"It makes it sound like it might be interesting, but there's no real hook to get me really enthused.",2,The overall subject matter felt a little bit boring to me.,False
R_27rqUZR7YjbmOKY,True,Jurassic Park,S1,The Poseidon Adventure,A1,True,False,1,0.0,169.244,,,4,Movie reputation and its characters were explain more well,4,Make me to watch ,4,More to read and watch about this movie,True
R_27rqUZR7YjbmOKY,True,Jurassic Park,S2,The Towering Inferno,A0,False,False,5,1.0,238.638,,,2,It doesnt explain about the movie charcters and what type of movie it was,3,Not at all more informative,2,It was boring to read,False
R_27rqUZR7YjbmOKY,True,Jurassic Park,S3,Jason and the Argonauts,A4,True,True,3,,278.743,4.0,"Greek hero who sails to Colchis to find the Golden Fleece. Hero Jason leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece

it was accurate",4,More information was provided about the movie,3,Overall it convince me to watch this movie,4,Fleece with amazing healing powers make to watch more times,True
R_27rqUZR7YjbmOKY,True,Jurassic Park,S4,"20,000 Leagues Under the Sea",A0,False,False,4,0.75,208.154,,,4,It explains that movie was made from novel. A thrill movie and a better performance by stars,4,Make me to watch that movie ,4,I like to watch a thrill movie. It was obviously thriller with more visual effects.,True
R_27rqUZR7YjbmOKY,True,Jurassic Park,S5,The 7th Voyage of Sinbad,A0,False,True,2,,250.252,3.0,It was a sail movie with more mystery,3,I didn;t think that the information provided was not more accurate,3,The news provided was not more convinved,3,Didn't think that news was not at all accurate,False
R_2wSqM2BcvHeJT5j,True,Titanic,S1,Anna and the King,A2,True,True,2,,127.011,5.0,"""Anna and the King"" is a visually beautiful film.",4,Jodie Foster gives a strong performance as Anna Leonowens.,4,"The recommendation text is persuasive, but it could be more so. It does a good job of highlighting the movie's strengths, but it could do more to address potential weaknesses.",5,"The recommendation text is interesting to read. It is well-written and engaging, and it does a good job of conveying the reviewer's enthusiasm for the movie.",True
R_2wSqM2BcvHeJT5j,True,Titanic,S2,Legend No. 17,A0,False,True,4,,134.299,5.0,"The recommendation text is factually accurate for the most part. It correctly states that Legend No. 17 is a biographical film about the Soviet hockey player Valeri Kharlamov, and that it has been praised by critics for its performances, story, and inspiring message",5,"The recommendation text is informative, as it provides a brief overview of the film's plot, its critical reception, and its themes. ",5,"The recommendation text is persuasive, as it does a good job of convincing the reader to watch the film. The text highlights the film's strengths, such as its inspiring message and its realistic portrayal of Kharlamov's life.",5,"The recommendation text is interesting to read, as it is well-written and engaging. The text is also informative and persuasive, which makes it a valuable resource for potential viewers.",True
